,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),area
414,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0,75.0
415,2,True,True,True,Pardis,680000000.0,22666.67,84.0
416,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0,75.0
417,2,True,True,True,Gisha,5180000000.0,172666.67,108.0
418,1,True,True,True,Shahr-e-Ziba,2580000000.0,86000.0,62.0
419,2,True,True,True,Southern Janatabad,3370000000.0,112333.33,70.0
420,3,True,True,True,Pasdaran,9900000000.0,330000.0,180.0
421,3,True,True,True,Abazar,6480000000.0,216000.0,135.0
422,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0,75.0
423,2,True,True,True,Farmanieh,6200000000.0,206666.67,108.0
424,2,True,True,True,Ekhtiarieh,5180000000.0,172666.67,91.0
425,2,True,True,True,Gheitarieh,8900000000.0,296666.67,120.0
426,2,True,True,False,Gheitarieh,7500000000.0,250000.0,112.0
427,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0,75.0
428,2,True,True,True,Pirouzi,4059000000.0,135300.0,123.0
429,2,True,True,True,Pirouzi,1800000000.0,60000.0,69.0
430,5,True,True,False,Lavasan,85000000000.0,2833333.33,400.0
431,5,True,True,False,Lavasan,55000000000.0,1833333.33,660.0
432,1,True,False,True,Pirouzi,1850000000.0,61666.67,66.0
433,2,True,True,True,Ostad Moein,2150000000.0,71666.67,80.0
434,1,True,True,False,Pirouzi,880000000.0,29333.33,44.0
435,3,True,True,True,East Ferdows Boulevard,9360000000.0,312000.0,180.0
436,3,True,True,True,East Ferdows Boulevard,9840000000.0,328000.0,164.0
437,3,True,True,True,East Ferdows Boulevard,14484000000.0,482800.0,213.0
438,2,True,True,True,Shahr-e-Ziba,3400000000.0,113333.33,100.0
439,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0,75.0
440,3,True,True,True,Niavaran,55500000000.0,1850000.0,300.0
441,3,True,True,True,Ostad Moein,3000000000.0,100000.0,126.0
442,2,True,True,True,Majidieh,2500000000.0,83333.33,85.0
443,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0,75.0
444,1,False,True,True,Parastar,1270000000.0,42333.33,57.0
445,1,False,True,False,Shahr-e-Ziba,1990000000.0,66333.33,61.0
446,2,True,True,True,Jeyhoon,1817000000.0,60566.67,79.0
447,1,True,True,True,Pirouzi,2450000000.0,81666.67,68.0
448,2,True,True,True,Pardis,1000000000.0,33333.33,105.0
449,2,True,True,True,Saadat Abad,7700000000.0,256666.67,105.0
450,2,True,True,True,Pardis,1930000000.0,64333.33,160.0
451,2,True,True,True,Pardis,585000000.0,19500.0,100.0
452,3,True,True,True,Saadat Abad,12500000000.0,416666.67,125.0
453,2,True,False,True,Pardis,990000000.0,33000.0,94.0
454,2,False,True,False,Northern Janatabad,2200000000.0,73333.33,80.0
455,2,True,False,True,Parastar,2300000000.0,76666.67,75.0
456,3,True,True,True,North Program Organization,4190000000.0,139666.67,99.0
457,2,True,True,True,Shahr-e-Ziba,4099000000.0,136633.33,90.0
458,3,True,True,True,Shahr-e-Ziba,4500000000.0,150000.0,129.0
459,3,True,True,True,Aqdasieh,36500000000.0,1216666.67,245.0
460,2,True,True,False,Parastar,2030000000.0,67666.67,102.0
461,3,True,True,True,Pakdasht,1225000000.0,40833.33,141.0
462,2,True,True,True,Shahr-e-Ziba,3840000000.0,128000.0,96.0
463,3,True,True,True,Heravi,8600000000.0,286666.67,155.0
464,3,True,True,True,Farmanieh,55500000000.0,1850000.0,300.0
465,2,True,True,True,Gheitarieh,6264000000.0,208800.0,87.0
466,2,True,True,True,Gheitarieh,6264000000.0,208800.0,87.0
467,2,True,True,True,Gheitarieh,6200000000.0,206666.67,105.0
468,1,True,True,True,Shahran,1850000000.0,61666.67,61.0
469,2,True,True,True,East Ferdows Boulevard,3700000000.0,123333.33,88.0
470,2,True,True,True,West Ferdows Boulevard,3700000000.0,123333.33,101.0
471,2,True,True,True,Pardis,1930000000.0,64333.33,160.0
472,2,True,True,True,Southern Chitgar,3250000000.0,108333.33,130.0
473,3,True,True,True,Karimkhan,7800000000.0,260000.0,150.0
474,2,True,True,True,Railway,6600000000.0,220000.0,144.0
475,2,True,True,True,Southern Janatabad,4500000000.0,150000.0,91.0
476,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33,68.0
477,3,True,True,True,Rudhen,2260000000.0,75333.33,133.0
478,2,True,True,True,Si Metri Ji,1633000000.0,54433.33,71.0
479,1,True,True,True,Pardis,680000000.0,22666.67,64.0
480,2,True,True,True,Rudhen,2244000000.0,74800.0,132.0
481,2,True,True,True,Abazar,5600000000.0,186666.67,95.0
482,2,True,True,True,Abazar,4500000000.0,150000.0,95.0
483,2,True,True,True,Abazar,5200000000.0,173333.33,102.0
484,2,True,True,True,Abazar,6250000000.0,208333.33,120.0
485,3,True,True,True,East Ferdows Boulevard,4600000000.0,153333.33,117.0
486,1,True,True,True,Karoon,1570000000.0,52333.33,55.0
487,1,True,True,True,Northern Chitgar,295000000.0,9833.33,60.0
488,2,True,True,True,Jeyhoon,1900000000.0,63333.33,85.0
489,2,False,True,True,Jeyhoon,1750000000.0,58333.33,80.0
490,1,True,True,True,Jeyhoon,1500000000.0,50000.0,54.0
491,1,True,True,True,Feiz Garden,1880000000.0,62666.67,57.0
492,2,True,False,True,Pirouzi,3130000000.0,104333.33,101.0
493,2,True,True,False,Feiz Garden,1960000000.0,65333.33,65.0
494,2,True,True,True,Punak,3230000000.0,107666.67,91.0
495,2,True,True,True,Pardis,690000000.0,23000.0,105.0
496,2,True,True,True,Central Janatabad,3480000000.0,116000.0,86.0
497,3,True,True,True,Farmanieh,35000000000.0,1166666.67,200.0
498,2,True,True,True,Pardis,760000000.0,25333.33,87.0
499,2,True,True,True,Shahran,3550000000.0,118333.33,103.0
500,2,True,True,True,East Pars,2891700000.0,96390.0,81.0
501,2,True,True,True,Feiz Garden,2600000000.0,86666.67,73.0
502,2,True,True,True,Northern Chitgar,455000000.0,15166.67,90.0
503,3,True,True,True,Andisheh,1600000000.0,53333.33,134.0
504,1,True,True,True,Shahran,1850000000.0,61666.67,60.0
505,1,True,True,False,Shahran,2020000000.0,67333.33,51.0
506,2,True,True,False,Pardis,1300000000.0,43333.33,108.0
507,2,True,True,True,Pardis,610000000.0,20333.33,86.0
508,2,True,True,False,Pardis,1870000000.0,62333.33,110.0
509,2,True,True,True,Pardis,740000000.0,24666.67,88.0
510,2,True,True,True,Pardis,780000000.0,26000.0,85.0
511,2,True,True,True,Pirouzi,3000000000.0,100000.0,100.0
512,2,True,True,True,Pardis,715000000.0,23833.33,87.0
513,3,True,True,True,Farmanieh,18145000000.0,604833.33,191.0
514,2,True,True,True,Salsabil,2093000000.0,69766.67,91.0
515,3,True,True,True,Farmanieh,36660000000.0,1222000.0,282.0
516,2,True,True,True,Niavaran,30000000000.0,1000000.0,282.0
517,3,True,True,True,Farmanieh,23100000000.0,770000.0,210.0
518,2,True,True,True,Pardis,650000000.0,21666.67,87.0
519,2,True,True,True,Kook,7140000000.0,238000.0,170.0
520,2,True,True,True,Moniriyeh,2047000000.0,68233.33,89.0
521,2,True,True,True,Saadat Abad,3200000000.0,106666.67,64.0
522,2,True,True,True,Northern Janatabad,3100000000.0,103333.33,89.0
523,3,True,True,True,Zaferanieh,11800000000.0,393333.33,135.0
524,2,False,False,False,Air force,1650000000.0,55000.0,75.0
525,2,True,True,True,Air force,3990000000.0,133000.0,105.0
526,4,True,True,True,Saadat Abad,40000000000.0,1333333.33,320.0
527,2,True,True,True,Saadat Abad,6800000000.0,226666.67,111.0
528,3,True,True,True,Sohanak,7448000000.0,248266.67,133.0
529,1,True,True,False,Saadat Abad,3250000000.0,108333.33,65.0
530,1,False,True,True,Lavizan,2650000000.0,88333.33,65.0
531,2,True,True,True,Gheitarieh,8200000000.0,273333.33,112.0
532,3,True,True,True,Ekhtiarieh,8400000000.0,280000.0,147.0
533,3,True,True,True,Saadat Abad,12000000000.0,400000.0,150.0
534,1,True,True,True,Southern Janatabad,3450000000.0,115000.0,67.0
535,3,True,True,True,Ekhtiarieh,15000000000.0,500000.0,220.0
536,2,True,True,True,Narmak,2510000000.0,83666.67,66.0
537,2,True,True,False,Shahr-e-Ziba,1880000000.0,62666.67,75.0
538,3,True,True,True,Aqdasieh,12600000000.0,420000.0,180.0
539,2,True,True,True,Saadat Abad,5200000000.0,173333.33,103.0
540,1,True,True,True,West Ferdows Boulevard,3570000000.0,119000.0,68.0
541,2,True,True,True,Pasdaran,11000000000.0,366666.67,115.0
542,2,True,True,True,Andisheh,1900000000.0,63333.33,115.0
543,3,True,True,True,Narmak,8400000000.0,280000.0,150.0
544,2,True,True,True,Qasr-od-Dasht,2000000000.0,66666.67,78.0
545,2,True,True,True,Persian Gulf Martyrs Lake,1000000000.0,33333.33,100.0
546,1,True,True,True,Punak,2650000000.0,88333.33,58.0
547,2,True,True,True,Punak,4200000000.0,140000.0,90.0
548,3,True,True,True,Gheitarieh,24000000000.0,800000.0,235.0
549,1,True,True,True,Punak,2250000000.0,75000.0,48.0
550,2,True,True,True,Punak,2800000000.0,93333.33,70.0
551,2,True,True,True,Punak,4200000000.0,140000.0,86.0
552,2,True,True,True,Pardis,550000000.0,18333.33,79.0
553,2,True,True,True,Central Janatabad,3600000000.0,120000.0,88.0
554,3,True,True,True,Qalandari,13000000000.0,433333.33,145.0
555,2,True,True,False,Jeyhoon,1500000000.0,50000.0,64.0
556,3,True,True,True,Saadat Abad,11475000000.0,382500.0,135.0
557,1,False,True,False,Pirouzi,1260000000.0,42000.0,50.0
558,2,True,True,True,Pardis,540000000.0,18000.0,87.0
559,2,True,True,True,Pardis,550000000.0,18333.33,84.0
560,4,True,True,True,Zaferanieh,42000000000.0,1400000.0,300.0
561,3,True,True,True,Zaferanieh,10000000000.0,333333.33,137.0
562,2,True,True,True,Velenjak,9500000000.0,316666.67,105.0
563,2,True,True,True,Zaferanieh,11000000000.0,366666.67,145.0
564,2,True,True,True,Pardis,560000000.0,18666.67,84.0
565,2,True,True,True,Zaferanieh,32000000000.0,1066666.67,170.0
566,3,True,True,True,Zaferanieh,14800000000.0,493333.33,157.0
567,3,True,True,True,Zaferanieh,19000000000.0,633333.33,170.0
568,3,True,True,True,Zaferanieh,29700000000.0,990000.0,283.0
569,2,True,True,True,Pardis,540000000.0,18000.0,84.0
570,2,True,True,True,Ostad Moein,3310000000.0,110333.33,
571,2,True,True,True,Pardis,550000000.0,18333.33,84.0
572,2,True,True,False,Northern Janatabad,3250000000.0,108333.33,80.0
573,2,True,True,True,Gheitarieh,7830000000.0,261000.0,863.0
574,2,True,True,True,Kamranieh,8700000000.0,290000.0,125.0
575,2,True,True,True,Punak,2350000000.0,78333.33,65.0
576,2,True,True,True,Southern Janatabad,5300000000.0,176666.67,105.0
577,3,True,True,True,Farmanieh,18700000000.0,623333.33,170.0
578,3,True,True,True,Ekhtiarieh,19300000000.0,643333.33,230.0
579,3,True,True,True,Pasdaran,22000000000.0,733333.33,200.0
580,3,True,True,True,Pasdaran,13000000000.0,433333.33,150.0
581,2,True,True,True,Central Janatabad,4650000000.0,155000.0,93.0
582,2,True,True,True,Central Janatabad,4500000000.0,150000.0,110.0
583,5,True,True,True,Niavaran,53950000000.0,1798333.33,415.0
584,2,True,True,True,Saadat Abad,5700000000.0,190000.0,95.0
585,3,True,True,True,Ekhtiarieh,8960000000.0,298666.67,128.0
586,2,True,True,True,Saadat Abad,8400000000.0,280000.0,140.0
587,2,True,True,True,Southern Janatabad,3200000000.0,106666.67,86.0
588,2,True,True,True,Saadat Abad,3900000000.0,130000.0,70.0
589,3,True,True,True,East Ferdows Boulevard,9515000000.0,317166.67,173.0
590,2,True,True,True,Southern Janatabad,3150000000.0,105000.0,72.0
591,2,True,True,True,Saadat Abad,3900000000.0,130000.0,73.0
592,1,True,True,True,Central Janatabad,3200000000.0,106666.67,75.0
593,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33,67.0
594,2,True,True,True,East Ferdows Boulevard,2700000000.0,90000.0,68.0
595,2,True,True,True,Pardis,1900000000.0,63333.33,88.0
596,2,True,True,True,Saadat Abad,5661000000.0,188700.0,111.0
597,2,True,True,False,West Ferdows Boulevard,3750000000.0,125000.0,98.0
598,2,True,True,True,West Ferdows Boulevard,2750000000.0,91666.67,62.0
599,2,True,True,True,Central Janatabad,4240000000.0,141333.33,80.0
600,4,True,True,True,Saadat Abad,15000000000.0,500000.0,200.0
601,4,True,True,True,Saadat Abad,15500000000.0,516666.67,210.0
602,3,True,True,True,Shahrake Gharb,12150000000.0,405000.0,162.0
603,3,True,True,True,Ekhtiarieh,12000000000.0,400000.0,150.0
604,2,True,True,True,Pardis,1100000000.0,36666.67,82.0
605,3,True,True,True,Pasdaran,11100000000.0,370000.0,130.0
606,2,True,True,True,Saadat Abad,4000000000.0,133333.33,76.0
607,2,True,True,True,Shahrake Gharb,4800000000.0,160000.0,96.0
608,2,True,True,True,Saadat Abad,5200000000.0,173333.33,103.0
609,3,True,False,True,Saadat Abad,8700000000.0,290000.0,135.0
610,2,True,True,True,Shahrake Gharb,12600000000.0,420000.0,140.0
611,3,True,True,True,Shahrake Gharb,14800000000.0,493333.33,165.0
612,2,True,True,True,Shahrake Qods,1050000000.0,35000.0,120.0
613,2,True,True,True,Pardis,2000000000.0,66666.67,160.0
614,3,True,True,True,Gheitarieh,9000000000.0,300000.0,150.0
615,1,False,True,True,Pirouzi,1300000000.0,43333.33,51.0
616,1,True,True,True,Ekhtiarieh,3900000000.0,130000.0,75.0
617,3,True,True,True,East Ferdows Boulevard,9900000000.0,330000.0,180.0
618,2,True,True,True,Shahrake Qods,1181100000.0,39370.0,93.0
619,2,True,True,True,Shahrake Qods,1150800000.0,38360.0,84.0
620,2,False,True,True,Shahrake Qods,1012000000.0,33733.33,92.0
621,2,True,True,True,Shahrake Qods,1365000000.0,45500.0,105.0
622,2,True,True,False,Central Janatabad,2400000000.0,80000.0,67.0
623,2,True,True,True,Ekhtiarieh,5500000000.0,183333.33,100.0
624,3,True,True,True,Pasdaran,10800000000.0,360000.0,170.0
625,3,True,True,True,Pasdaran,7600000000.0,253333.33,162.0
626,1,True,True,True,Shahran,2080000000.0,69333.33,43.0
627,3,True,True,True,Gheitarieh,12500000000.0,416666.67,150.0
628,3,True,True,True,Farmanieh,22050000000.0,735000.0,245.0
629,2,True,True,True,Northern Janatabad,4140000000.0,138000.0,93.0
630,1,True,True,True,Persian Gulf Martyrs Lake,295000000.0,9833.33,60.0
631,3,True,True,True,Gheitarieh,9300000000.0,310000.0,128.0
632,2,True,True,True,Pardis,795000000.0,26500.0,87.0
633,2,True,True,True,Heravi,5500000000.0,183333.33,100.0
634,2,True,True,True,Heravi,7040000000.0,234666.67,124.0
635,3,True,True,True,Abazar,9400000000.0,313333.33,156.0
636,3,True,True,True,Gheitarieh,14000000000.0,466666.67,171.0
637,2,True,True,False,Central Janatabad,2080000000.0,69333.33,58.0
638,2,True,True,True,Amirieh,2024000000.0,67466.67,88.0
639,3,True,True,True,Niavaran,24700000000.0,823333.33,190.0
640,1,True,True,False,Central Janatabad,2180000000.0,72666.67,61.0
641,3,True,True,True,Niavaran,17200000000.0,573333.33,165.0
642,3,True,True,True,Gheitarieh,26500000000.0,883333.33,235.0
643,2,True,True,True,Pardis,670000000.0,22333.33,87.0
644,3,True,True,True,Pardis,630000000.0,21000.0,121.0
645,2,True,True,True,Pardis,955000000.0,31833.33,105.0
646,3,True,True,True,Pardis,500000000.0,16666.67,100.0
647,2,True,True,True,Pardis,980000000.0,32666.67,105.0
648,2,True,True,True,Shahr-e-Ziba,2050000000.0,68333.33,69.0
649,2,True,True,True,Shahrake Gharb,13000000000.0,433333.33,115.0
650,3,True,True,True,Shahrake Gharb,18500000000.0,616666.67,157.0
651,3,True,True,True,Heravi,7541000000.0,251366.67,145.0
652,3,True,True,True,Velenjak,10700000000.0,356666.67,160.0
653,4,True,True,True,Zaferanieh,26000000000.0,866666.67,261.0
654,3,True,True,True,Zaferanieh,11000000000.0,366666.67,145.0
655,1,False,True,True,Pirouzi,1275000000.0,42500.0,51.0
656,2,True,True,True,Pardis,490000000.0,16333.33,87.0
657,2,True,True,True,Dehkade Olampic,4350000000.0,145000.0,116.0
658,2,True,True,True,Jeyhoon,2280000000.0,76000.0,95.0
659,2,True,True,True,Jeyhoon,2250000000.0,75000.0,75.0
660,2,True,True,True,Komeil,1978000000.0,65933.33,86.0
661,2,True,True,True,Punak,4200000000.0,140000.0,95.0
662,2,True,True,True,,1955000000.0,65166.67,85.0
663,2,True,True,True,Valiasr,2024000000.0,67466.67,88.0
664,2,True,True,True,Amir Bahador,2139000000.0,71300.0,93.0
665,2,True,True,True,Amirieh,1630000000.0,54333.33,70.0
666,3,True,True,True,Saadat Abad,9800000000.0,326666.67,140.0
667,2,True,True,True,Central Janatabad,4000000000.0,133333.33,81.0
668,2,True,True,True,Shahran,3500000000.0,116666.67,109.0
669,2,True,True,True,Aqdasieh,7000000000.0,233333.33,122.0
670,1,True,True,True,Central Janatabad,3100000000.0,103333.33,70.0
671,1,True,True,True,West Ferdows Boulevard,2450000000.0,81666.67,60.0
672,1,True,True,False,East Ferdows Boulevard,1920000000.0,64000.0,53.0
673,1,False,False,False,Ostad Moein,1200000000.0,40000.0,45.0
674,1,True,True,False,Punak,1900000000.0,63333.33,58.0
675,3,True,True,True,Dehkade Olampic,4400000000.0,146666.67,140.0
676,2,True,True,True,Kook,3580000000.0,119333.33,100.0
677,2,True,True,True,Azadshahr,3750000000.0,125000.0,96.0
678,2,True,True,True,East Ferdows Boulevard,2850000000.0,95000.0,79.0
679,3,True,True,True,Persian Gulf Martyrs Lake,3750000000.0,125000.0,125.0
680,2,True,True,True,Northern Janatabad,3050000000.0,101666.67,75.0
681,2,True,True,True,Azadshahr,4500000000.0,150000.0,145.0
682,2,True,True,False,Railway,4520000000.0,150666.67,102.0
683,2,True,True,True,Zibadasht,4350000000.0,145000.0,115.0
684,3,True,True,True,Persian Gulf Martyrs Lake,8500000000.0,283333.33,140.0
685,1,True,True,True,Punak,3300000000.0,110000.0,66.0
686,3,True,True,True,Persian Gulf Martyrs Lake,8350000000.0,278333.33,161.0
687,2,True,True,True,Persian Gulf Martyrs Lake,4500000000.0,150000.0,102.0
688,4,True,True,True,Persian Gulf Martyrs Lake,5100000000.0,170000.0,145.0
689,2,True,True,True,Shahr-e-Ziba,2970000000.0,99000.0,95.0
690,2,True,True,True,Parand,460000000.0,15333.33,78.0
691,2,True,True,True,East Ferdows Boulevard,3150000000.0,105000.0,90.0
692,1,True,True,False,Ostad Moein,1090000000.0,36333.33,66.0
693,1,True,True,True,Jeyhoon,810000000.0,27000.0,48.0
694,2,True,True,True,Shahran,3200000000.0,106666.67,85.0
695,1,True,True,True,Salsabil,2000000000.0,66666.67,63.0
696,2,True,True,True,Dehkade Olampic,1035000000.0,34500.0,105.0
697,1,True,True,False,Komeil,1090000000.0,36333.33,55.0
698,2,True,True,True,Northern Chitgar,1035000000.0,34500.0,103.0
699,3,True,True,True,Shahrake Gharb,10000000000.0,333333.33,155.0
700,2,True,True,True,Southern Chitgar,1035000000.0,34500.0,101.0
701,2,True,True,False,Islamshahr,1245000000.0,41500.0,106.0
702,2,True,True,True,Persian Gulf Martyrs Lake,1035000000.0,34500.0,100.0
703,2,True,True,True,Shahran,2650000000.0,88333.33,77.0
704,2,True,True,True,Central Janatabad,2700000000.0,90000.0,66.0
705,3,True,True,True,Shahr-e-Ziba,3600000000.0,120000.0,105.0
706,2,True,True,True,,6500000000.0,216666.67,117.0
707,2,True,True,True,Shahran,3900000000.0,130000.0,118.0
708,3,True,True,True,Shahrake Qods,1510000000.0,50333.33,151.0
709,3,True,True,True,Pasdaran,16160000000.0,538666.67,
710,2,True,True,True,Pardis,500000000.0,16666.67,86.0
711,2,True,True,True,Pardis,600000000.0,20000.0,85.0
712,2,True,True,True,Pardis,750000000.0,25000.0,86.0
713,2,True,True,True,Pardis,600000000.0,20000.0,86.0
714,2,True,True,True,Central Janatabad,3300000000.0,110000.0,75.0
715,3,True,True,True,Farmanieh,20000000000.0,666666.67,200.0
716,1,True,True,False,Andisheh,450000000.0,15000.0,46.0
717,2,True,True,True,Pardis,570000000.0,19000.0,98.0
718,2,True,True,True,Zaferanieh,6700000000.0,223333.33,90.0
719,2,True,True,True,Southern Janatabad,2950000000.0,98333.33,70.0
720,1,True,True,True,Andisheh,350000000.0,11666.67,40.0
721,1,True,True,True,North Program Organization,2750000000.0,91666.67,58.0
722,2,True,True,True,Amirabad,4590000000.0,153000.0,90.0
723,2,True,True,True,East Ferdows Boulevard,3300000000.0,110000.0,78.0
724,3,True,True,True,Niavaran,20000000000.0,666666.67,200.0
725,2,True,True,True,Dorous,4200000000.0,140000.0,82.0
726,3,True,True,True,Gheitarieh,7485000000.0,249500.0,115.0
727,2,True,True,True,Dezashib,11250000000.0,375000.0,125.0
728,2,True,True,True,Pasdaran,9200000000.0,306666.67,107.0
729,1,False,True,False,Karoon,850000000.0,28333.33,55.0
730,1,True,True,True,Salsabil,1500000000.0,50000.0,50.0
731,2,True,True,True,Pardis,60000000.0,2000.0,75.0
732,5,True,True,False,Andisheh,11000000000.0,366666.67,420.0
733,4,True,True,False,Andisheh,5500000000.0,183333.33,225.0
734,3,True,True,True,Heravi,13800000000.0,460000.0,230.0
735,3,True,True,True,Elahieh,11500000000.0,383333.33,147.0
736,2,True,True,True,Pardis,900000000.0,30000.0,97.0
737,3,True,True,True,Dezashib,12300000000.0,410000.0,145.0
